Date,AAPL,AMZN,BA,BAC,CAT,CSCO,CVX,DIS,GE,GOOG,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NVDA,ORCL,PEP,PFE,PG,T,UNH,VZ,WFC,WMT,XOM
2006-11-09,2.492669105529785,1.9420000314712524,61.4732780456543,36.07672119140625,36.17244338989258,17.125530242919922,32.46908950805664,26.71554183959961,106.18925476074219,11.661175727844238,133.72801208496094,22.130796432495117,,12.20700454711914,37.09684371948242,28.551589965820312,12.722963333129883,23.816654205322266,36.80573272705078,20.439550399780273,20.497095108032227,0.5379930138587952,14.720659255981445,34.70418167114258,10.33204460144043,36.381248474121094,6.335230827331543,34.532047271728516,11.717435836791992,21.592287063598633,10.360200881958008,37.7775764465332
2006-11-10,2.4860877990722656,1.9630000591278076,61.84162139892578,36.24880599975586,36.416866302490234,17.14476776123047,32.16384506225586,25.776762008666992,105.82820129394531,11.68387508392334,135.3780975341797,22.00469207763672,,12.302651405334473,37.17533874511719,28.77522087097168,12.673870086669922,23.74874496459961,36.94102096557617,20.553945541381836,20.483074188232422,0.5250344276428223,14.911214828491211,34.62668991088867,10.280064582824707,36.32422637939453,6.265096187591553,35.17281723022461,11.548693656921387,21.557025909423828,10.37806510925293,37.68135452270508
2006-11-13,2.522876501083374,1.999500036239624,61.89218521118164,36.04361343383789,36.36796569824219,17.10630226135254,32.538475036621094,25.66537857055664,106.3998794555664,11.868430137634277,135.86297607421875,21.86056137084961,,12.553727149963379,36.97907257080078,28.80544662475586,12.657512664794922,24.06175994873047,37.08561706542969,20.716018676757812,20.560131072998047,0.5488162636756897,15.228812217712402,33.99561309814453,10.35203742980957,36.0676155090332,6.2669878005981445,35.66099548339844,11.66551685333252,21.451210021972656,10.34456729888916,37.68642044067383
2006-11-14,2.542318344116211,2.075500011444092,61.92828369140625,36.288516998291016,36.88124465942383,17.08064842224121,32.55235290527344,25.880186080932617,107.0919418334961,12.072474479675293,137.76632690429688,22.797433853149414,,13.079788208007812,37.32674026489258,28.859830856323242,12.695694923400879,23.922649383544922,37.360862731933594,20.92098045349121,20.546072006225586,0.5543045997619629,15.220873832702637,34.28899383544922,10.495984077453613,36.03911209106445,6.2480316162109375,36.18733596801758,11.808289527893066,21.58054542541504,10.643829345703125,37.69655227661133
2006-11-15,2.5139048099517822,2.130000114440918,62.896141052246094,36.05685806274414,37.5472412109375,17.054996490478516,32.59428787231445,26.007478713989258,107.69380187988281,12.137362480163574,139.75653076171875,22.593238830566406,,13.342814445495605,37.31554412841797,28.67851448059082,12.722963333129883,23.82410430908203,37.65007019042969,21.044918060302734,20.468751907348633,0.545157790184021,15.181171417236328,33.90150451660156,10.607938766479492,35.99348831176758,6.153250694274902,36.583980560302734,11.710944175720215,21.29836082458496,10.648292541503906,37.873775482177734
2006-11-16,2.560563325881958,2.1419999599456787,64.07347106933594,36.334842681884766,37.49836730957031,17.40764617919922,31.94194793701172,26.301843643188477,108.2052993774414,12.23531723022461,142.3691864013672,22.70735740661621,,13.348794937133789,37.309940338134766,28.92026138305664,12.856603622436523,24.15451431274414,37.45416259765625,21.283245086669922,20.714778900146484,0.5521705746650696,15.165288925170898,34.21149826049805,10.699899673461914,36.221588134765625,6.141880989074707,36.32463455200195,11.662276268005371,21.457090377807617,10.699661254882812,36.7952766418457
2006-11-17,2.567742347717285,2.127500057220459,64.65853881835938,36.301734924316406,37.23563766479492,17.266599655151367,32.19821548461914,26.206369400024414,109.07801818847656,12.306622505187988,141.15328979492188,22.989612579345703,,13.211297988891602,37.70808792114258,28.80544662475586,12.889334678649902,24.24146270751953,37.97195816040039,21.47868537902832,20.665571212768555,0.5536944270133972,15.451125144958496,34.47721481323242,10.879836082458496,36.41545867919922,6.293529033660889,36.04239273071289,11.694719314575195,21.32187843322754,10.608097076416016,37.002891540527344
2006-11-20,2.5862858295440674,2.121999979019165,64.36962127685547,36.334842681884766,37.217288970947266,17.38199806213379,32.263465881347656,26.349573135375977,108.2655029296875,12.21434497833252,142.8974609375,23.06768035888672,,13.312929153442383,37.57912063598633,28.95050048828125,12.829325675964355,24.282039642333984,37.96262741088867,21.245121002197266,21.009998321533203,0.5588779449462891,15.467019081115723,34.59899139404297,10.8158597946167,36.31850814819336,6.295425891876221,35.70675277709961,11.678295135498047,21.25721549987793,10.6572265625,36.67375564575195
2006-11-21,2.649993896484375,2.127000093460083,65.79971313476562,36.215694427490234,37.99940490722656,17.18324089050293,32.720096588134766,26.437089920043945,107.7238540649414,12.574569702148438,144.56927490234375,22.773406982421875,,12.894474029541016,37.34918212890625,28.859830856323242,12.815696716308594,24.380586624145508,38.300418853759766,21.078277587890625,21.03108024597168,0.5501881241798401,15.467019081115723,34.6322135925293,10.77587604522705,36.07333755493164,6.208225250244141,35.340641021728516,11.83324146270752,21.033823013305664,10.677325248718262,37.159847259521484
2006-11-22,2.701138496398926,2.1480000019073486,65.0774154663086,36.1561279296875,38.36602020263672,17.25377082824707,32.43120574951172,26.246150970458984,108.29558563232422,12.534106254577637,146.40025329589844,22.881513595581055,,12.990118026733398,37.44450378417969,28.76311492919922,12.84570026397705,24.432754516601562,38.22063446044922,21.154556274414062,21.03108024597168,0.5596399903297424,15.609930992126465,34.62115478515625,10.835850715637207,36.290016174316406,6.19305944442749,35.51605224609375,11.705240249633789,20.875106811523438,10.726460456848145,36.91680908203125
